,"M DE FOSILES, ROCAS Y MINERALES ",,,,,,,,,,,,,,,,,,,,,
,INVENTARIO DEL PATRIMONIO MINERALOGICO PT. 2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,CLAVE,NOMBRE,PROCEDENCIA,DESCRIPCION,UBICACIÓN,,IMAGEN,FECHA,OBSERVACION ,LUMINISCENCIA ,Tamaño,,,,,,,,,,,
,,,,,No. De caja ,No. De caja mediana ,,,,,Talla ,Medidas (cm),tipo,estatus,,,,,,,,
,857,Vesubianita ,,"Cristal prismático subeuhedral y maclado, de color pardo amarillento, translucido y brillo vitreo. ",10/ 92,,,01/03/2025,G ,,,,,,,,,,,,,
,858,Calcita ,,"Drusa de cristales prismáticos con textura azucarada, color gris, translucido y brillo vitreo. Sobre una matriz de caliza con pirita diseminada. ",10/ 92,,,01/03/2025,,Naranja ,,,,,,,,,,,,
,859,"Estalactita de goethita, hematita y cuarzo ",,"Estalactita de cristales botroidales de goethita color amarillo ocre, opaco y brillo mate, con epitaxis de cristales de hematita color negro, opaco y brillo mate- Además de presentar algunas partes recubiertas con cuarzo incoloro a rojizo, transparente y brillo vitreo. ",10/ 92,,,01/03/2025,G ,,,,,,,,,,,,,
,860,Aragonito ,,"Estalactita de cristales botroidales de aragonito, color blanco a crema, translucido y brillo vitreo. Presenta una patina de arcillas. ",10/ 92,,,01/03/2025,,Blanca ,,,,,,,,,,,,
,861,Amatista ,"Piedras Pardas, Las Vigas, Veracruz, México ","Drusa de cristales prismáticos, maclados y biterminados. De color morado, transparente y brillo vitreo. Sobre una matriz microcristalina con incrustaciones de óxidos y una roca ígnea. ",10/ 92,,,01/03/2025,,,,,,,,,,,,,,
,862,Danburita ,"Charcas, San Luis Potosi, México ","Cristal prismático y maclado, de color blanco, translucido y brillo vitreo. Con un recubrimiento de carbonatos color beige, translucido y brillo vitreo. ",10/ 92,,,01/03/2025,,Azul ,,,,,,,,,,,,
,863,Estalactita de aragonito ,,"Estalactita de cristales arborescentes color blanco a crema, translucido y brillo vitreo. Sobre un cristal masivo del mismo. ",10/ 92,,,01/03/2025,,Blanca ,,,,,,,,,,,,
,864,Smithsonita ,,"Costra de cristal decolor amarillo ocre, translucido y brillo vitreo. Con forma de red con textura azucarada. ",10/ 92,,,01/03/2025,M ,,,,,,,,,,,,,
,865,Amatista ,"Mina Santa Franscisca, Asientos, Aguascalientes, México ","Drusa de cristales prismáticos color lila, transparente y brillo vitreo. Con epitaxis de cristales prismáticos de calcita color blanca, transparente y brillo vitreo. En matriz de roca alterada por silificacion y propilización. Además de cristales de calcita blanca. ",10/ 92,,,01/03/2025,G ,Naranja ,,,,,,,,,,,,
,866,Calcita ,,"Estalactita de cristales prismáticos, maclados, de color crema, translucido y brillo nacarado. Con base en un cristal anhedral con recubrimiento de cristales prismáticos color blanco, translucido y brillo vitreo. Además de presentar una patina de arcillas pardas. Tiene base de acrílico.  ",10/ 92,,,01/03/2025,G ,Poca naranja ,,,,,,,,,,,,
,,Elaborado por Ing. Claudia Rosales el 3 de marzo del 2025 ,,,,,,,,,,,,,,,,,,,,
,867,Amatista,"Piedras Pardas, Las Vigas, Veracruz, México ","Cristales prismáticos color blanco y lila, maclado y biterminado, translúcido y brillo vítreo. En matriz rocosa alterado con cristales de epidota.",11-95,44,,03/03/2025,G ,,,,,,,,,,,,,
,868,Estibiconita,,"Cristales prismáticos de estibiconita pseudo cristalina color amarillo a pardo amarillento, translúcido y brillo mate. Recubierto por capa de carbonatos blancos.",11-95,44,,03/03/2025,G ,,,,,,,,,,,,,
,869,Arsenopirita y cuarzo ,,"Cristales prismáticos, maclados, color gris acero, opaco y brillo metálico. Con agregado de cristales prismáticos, radiados de cuarzo blanco, translúcido y brillo vítreo. Además de agregado granular de calcopirita.",11-95,44,,03/03/2025,G ,,,,,,,,,,,,,
,870,Selenita,,"Cristal anhedral, presenta exfoliación planos, color blanco, translúcido y brillo vítreo.",11-95,44,,03/03/2025,,,,,,,,,,,,,,
,871,Amatista ,"Piedras Pardas, Las Vigas, Veracruz, México ","Drusa con cristales prismático, maclados, color lila, trasparentes y brillo vítreo. Sobre una matriz microcristalina, color parda con arcillas y cristales de calcita parda.",11-95,44,,03/03/2025,,,,,,,,,,,,,,
,872,Amatista,"Piedras Pardas, Las Vigas, Veracruz, México ","Drusa de cristales prismáticos y maclados, color lila y blanco, translúcido y brillo vítreo. Sobre una matriz rocosa alterada con incrustaciones de pirolusita.",11-95,44,,03/03/2025,,,,,,,,,,,,,,
,873,Hemimorfita y calcita,,"Cristales prismáticos color blanco, translúcido y brillo vítreo. Con epitaxis de hemimorfita tabular, radiado color blanco, translúcido y brillo vítreo. En una matriz de limonitas y pirolusita.",11-95,45,,03/03/2025,,,,,,,,,,,,,,
,874,Amatista,"Piedras Pardas, Las Vigas, Veracruz, México ","Drusa de cristales prismáticos , maclados y biterminados color morado, translúcido y brillo vítreo. Sobre cristales de calcita blanca. En  una matriz ígnea basáltica.",11-95,45,,03/03/2025,,,,,,,,,,,,,,
,875,Andradita,,"Cristales prismáticos color verde pardo, translúcido y brillo vítreo. Sobre cristal masivo, con agregado de cristal anhedral de cuarzo blanco. ",11-95,45,,03/03/2025,,,,,,,,,,,,,,
,876,Vanadinita ,"Mina San Antonio, Chimenea Cox, Nivel 4, Santa Eulalia, Aquiles Serdán, Chihuahua, México","Cristales prismáticos, largos y biterminados, color amarillo ocre a pardo claro pajoso, translúcido y brillo adamantino. Con recubrimiento y agregado de cristal anhedral de calcita blanca, translúcida y brillo vítreo.",11-95,45,,03/03/2025,,,,,,,,,,,,,,
,877,Granate demantoide,"La Mancuerna, Tatatila, Veracruz, México ","Cristales prismáticos en una drusa, color verde claro, transparente y brillo vítreo. Sobre una capa de cristal masivo. ",11-95,45,,03/03/2025,,,,,,,,,,,,,,
,878,"Cuarzo, pirita y esfalerita. ",,"Cristales anhedrales color negro, translúcido y brillo mate. Incrustados en cristales prismáticos de cuarzo blanco, traslúcido y brillo vítreo. Además de cristales de pirita",11-95,45,,03/03/2025,,Naranja,,,,,,,,,,,,
,879,Aragonito,,"Cristales en estalactitas color blanco, translúcido y brillo vítreo. Sobre cristales anhedrales estalactitas de hematita roja, opaca y brillo mate.",11-95,45,,03/03/2025,G ,Amarilla,,,,,,,,,,,,
,880,Fluorita,,"Cristales prismáticos color morado intenso, translúcido y brillo vítreo. Sobre una matriz de óxidos, goethitas y cristales de cuarzo rojizo, transparente y brillo vítreo.",11-95,45,,03/03/2025,G ,,,,,,,,,,,,,
,881,Selenita,,"Drusa de cristales prismáticos y maclados, color blanco. Trasparente y brillo vítreo. Sobre un cristal anhedral de aragonito blanco, translúcido y brillo vítreo.",11-95,45,,03/03/2025,,Amarilla y blanca pero muy poca.,,,,,,,,,,,,
,882,Calcita,,"Drusa de microcristales color beige a pardo, translúcido y brillo vítreo. Sobre una matriz de caliza color gris parda.",11-95,45,,03/03/2025,,Amarilla,,,,,,,,,,,,
,883,"Pirita, esfalerita y calcita",,"Agregado granular masivo de pirita amarilla, opaca y brillo metálico junto con marmatita negra, translúcida y brillo metálico. Incrustadas en cristal anhedral de calcita blanca, translúcida y brillo vítreo.",11-95,45,,03/03/2025,,Blanca,,,,,,,,,,,,
,884,Fluorita y calcita,,"Cristales prismáticos subeuhedrales a anhedrales de color morado, trasparente y brillo vítreo. Sobre cristales de calcita color crema, translúcido y brillo nacarado. Con granos de pirita.",11-95,45,,03/03/2025,,Morada y amarilla blanca,,,,,,,,,,,,
,885,Pirita y calcita,"Santa Barbara, Parral, Chihuahua","Cristales botroidales globulares color amarillo con iridiscencia. Sobre cristales tabulares de calcita blanca, translúcida y brillo vítreo. En matriz de caliza con pirita diseminada y clorita.",11-95,46,,03/03/2025,M ,Naranja,,,,,,,,,,,,
,886,Cerusita,"Mina La Ojuela, Mapimi, Durango, México ","Cristales prismáticos subeuhedrales color blanco, translúcido y brillo adamantino. Sobre limonitas y pirolusita. Con partes de montmorillonita, rosada terrosa.",11-95,46,,04/03/2025,G ,Rosa y amarilla,,,,,,,,,,,,
,887,Fluorita,,"Cristales prismáticos maclados color blanco a morado, translúcido y brillo vítreo. Sobre una matriz de caliza gris. Con cristales blancos, translúcido y brillo vítreo.",11-95,46,,04/03/2025,G ,Morada y blanca,,,,,,,,,,,,
,888,Calcita,,"Cristal prismático maclado, textura azucarada, con incrustaciones de cristales pequeños color crema, translúcido y brillo vítreo. Con patina de óxidos.",11-95,46,,04/03/2025,G ,Naranja,,,,,,,,,,,,
,889,Granate andradita ,"La Mancuerna, Tatatila, Veracruz, México ","Cristales prismáticos color pardo, trasparente, translúcido y brillo vítreo. Recubierto por patina de arcillas.",11-95,46,,04/03/2025,G ,,,,,,,,,,,,,
,890,Amatista,"Piedras Pardas, Las Vigas, Veracruz, México ","Drusa de cristales prismáticos maclados, ley Japón y biterminado, color lila, translúcido y brillo vítreo. Sobre una matriz de roca alterada.",11-95,46,,04/03/2025,G ,,,,,,,,,,,,,
,891,Ópalo hialita ,,"Cristal amorfo en forma botroidal incoloro, transparente y brillo vítreo. Incrustados en roca riolita con recubrimiento de arcillas pardas.",11-95,46,,04/03/2025,G ,Verde fosforescente,,,,,,,,,,,,
,892,"Arsenopirita, calcita y calcopirita","Mina La Cobriza, La Paz, San Luis Potosi, México ","Cristales prismáticos maclados, color gris acero, opaco y brillo metálico. Incrustados en cristal anhedral de calcita blanca, translúcida y brillo nacarado. Con agregado de calcopirita masiva color amarillo, opaco y brillo metálico.",11-95,46,,04/03/2025,G ,Naranja,,,,,,,,,,,,
,893,Nifontovita ,"Mina La Aurora, Charcas, San Luis Potosi, México ","Cristales columnares prismáticos, maclados, incoloro, transparente y brillo vítreo. Presenta recubrimiento de carbonatos color beige.",11-95,47,,04/03/2025,G ,,,,,,,,,,,,,
,894,Malaquita y azurita,,"Cristal anhedral, fibroso, color verde, translúcido y brillo sedoso o mate. Con vetitas de azurita color azul, translúcido y brillo mate.",11-95,47,,04/03/2025,G ,,,,,,,,,,,,,
,895,"Pirita, estibina, cuarzo y esfalerita",,"Cristales prismáticos de pirita, color amarillo, opaco y brillo metálico. Con agregado de estibina radial color gris oscuro, opaco y brillo metálico.  Con algunos cristales prismáticos de cuarzo blanco, translúcido y brillo vítreo.",11-95,47,,04/03/2025,G ,,,,,,,,,,,,,
,896,"Danburita, calcita y cuarzo. ",,"Drusa de cristales prismáticos de danburita blanca, translúcida y brillo vítreo. Recubierto por cuarzo. Con epitaxis de cristales de calcita color beige, translúcido y brillo vítreo. Sobre cristal masivo blanco.",11-95,47,,04/03/2025,,Azul y naranja,,,,,,,,,,,,
,897,Estibina,,"Cristal radiado, color gris oscuro, opaco y brillo metálico con incrustaciones de estibiconita y pirita diseminada.",11-95,47,,04/03/2025,,,,,,,,,,,,,,
,898,Cuarzo,,"Drusa de cristales prismáticos de color blanco, translúcido y brillo vítreo. Con incrustaciones de calcopirita amarillo verdoso, opaco y metálico.",11-95,47,,04/03/2025,,,,,,,,,,,,,,
,899,Hemimorfita,,"Drusa de cristales tabulares color gris, translúcido y brillo vítreo. Con incrustaciones de piromorfita y limonita. ",11-95,48,,04/03/2025,,,,,,,,,,,,,,
,900,Selenita,,"Cristal anhedral color blanco,  translúcido y brillo vítreo. ",11-95,48,,04/03/2025,,Amarilla y azul,,,,,,,,,,,,
,901,Hemimorfita,,"Cristales tabulares color blanco, translúcido y brillo vítreo. Con incrustaciones de piromorfita con limonitas.",11-95,48,,04/03/2025,,,,,,,,,,,,,,
,902,Hemimorfita,,"Cristales tabulares color blanco, translúcido y brillo vítreo. Con incrustaciones de piromorfita con limonitas.",11-95,48,,04/03/2025,,,,,,,,,,,,,,
,903,Hemimorfita,,"Cristales tabulares color blanco, translúcido y brillo vítreo. Con incrustaciones de piromorfita con limonitas.",11-95,48,,04/03/2025,,,,,,,,,,,,,,
,904,Hemimorfita,,"Cristales tabulares color blanco, translúcido y brillo vítreo. Con incrustaciones de piromorfita con limonitas.",11-95,48,,04/03/2025,,,,,,,,,,,,,,
,905,Hemimorfita,,"Cristales radiados color amarillo ocre, translúcido y brillo vítreo. Con incrustaciones de pirolusita negra. Sobre costras de limonitas y goethitas. En matriz masiva de limonita.",11-95,48,,04/03/2025,,,,,,,,,,,,,,
,906,Hemimorfita,,"Cristales radiados, color blanco, translucido y brillo vitreo. Con incrustaciones de pirolusita. En un matriz de limonitas. ",11-95,48,,04/03/2025,,,,,,,,,,,,,,
,907,"Pirita, jamesonita y cuarzo ",,"Cristales fibrosos, radiados, color gris plomo, opaco y brillo metálico. Incrustados en cristales prismáticos de pirita color amarillo, opaco y brillo metálico. Conjunto a cristales de cuarzo blanco, translucido y brillo vitreo. ",11-95,49,#¡DESCONOCIDO!,04/03/2025,,,,,,,,,,,,,,
,908,Calcita,,"Cristales de calcita con textura azucarada, color rojizo, translúcido y brillo vitreo. ",11-95,49,#¡DESCONOCIDO!,04/03/2025,,Naranja ,,,,,,,,,,,,
,909,Estibina,,"Cristales columnares y radiados, color gris acero, opaco y brillo metálico. Incrustados en cristales de calcita blanca, translucida y brillo vitreo. ",11-95,49,#¡DESCONOCIDO!,04/03/2025,,Naranja ,,,,,,,,,,,,
,910,Creedita y fluorita ,"Mina Navidad, El Rodeo, Durango, México ","Cristales prismáticos, radiados, color amarillo anaranjado, transparente y brillo vitreo. Con incrustaciones de cristales anhedrales de fluorita color verde a lila, translucido y brillo vitreo. ",11-95,50,#¡DESCONOCIDO!,04/03/2025,,Azul ,,,,,,,,,,,,
,911,Creedita,"Mina Navidad, El Rodeo, Durango, México ","Cristales prismáticos, radiados, color amarillo, translucido y brillo vitreo. Con incrustaciones de pirolusita. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,912,"Calcita, malaquita y azurita ","Mina Milpillas, Cuiataca, Sonora, México ","Cristales pseudo azurita, de color verde, translucido y brillo sedoso. Con cristales de azurita, columnar, color azul, translucido y brillo vitreo. Que están incrustadas en calcita color beige, translucido y brillo vitreo. ",11-95,50,,04/03/2025,,Naranja ,,,,,,,,,,,,
,913,Fluorita y calcita,,"Microcristales de fluorita color morado, translucido y brillo vitreo. Con agregado de cristales de calcita blanca, translucido y brillo vitreo. En una matriz de goethitas. ",11-95,50,,04/03/2025,,Morado. ,,,,,,,,,,,,
,914,Mimetita ,"Mina La Ojuela, Mapimi, Durango, México ","Drusa de cristales prismáticos color amarillo verdoso, translucido y brillo adamantino. Sobre una matriz de limonitas y pirolusita. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,915,Apatito,"Cerro del Mercado, Durango, México ","Cristales prismáticos cortos, color verde claro, transparente y brillo vitreo. Incrustados en un agregado de cuarzo blanco a incoloro, transparente y brillo vitreo. Y hematita color gris, opaco y brillo metálico. ",11-95,50,,04/03/2025,,Rosa y verde,,,,,,,,,,,,
,916,Apatito,"Cerro del Mercado, Durango, México ","Cristales prismáticos subeuhedrales color verde, translucido y brillo vitreo. Incrustados en cuarzo blanco y hematitas. ",11-95,50,,04/03/2025,,Rosa,,,,,,,,,,,,
,917,Creedita,"Mina Navidad, El Rodeo, Durango, México ","Cristales prismáticos, radiados, color naranja, translucido y brillo vitreo. Con incrustaciones de pirolusita. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,918,Creedita,"Mina Navidad, El Rodeo, Durango, México ","Cristales prismáticos, incoloros, transparente y brillo vitreo. Con incrustaciones de acillas rojizas. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,919,Creedita,"Mina Navidad, El Rodeo, Durango, México ","Cristales prismáticos, incoloros, transparente y brillo vitreo. Con incrustaciones de acillas rojizas. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,920,Creedita,"Mina Navidad, El Rodeo, Durango, México ","Cristales prismáticos, incoloros, transparente y brillo vitreo. Con incrustaciones de acillas rojizas. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,921,Hemimorfita y calcita,,"Cristales tabulares, radiados, incoloro, transparente y brillo vitreo. En una matriz de goethitas. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,922,"Calcita, andradita y cuarzo ",,"Cristales prismáticos de calcita color blanco, transparente y brillo vitreo. Con cristales prismáticos de granates variedad andradita color verde, translucido y brillo vitreo. Y cuarzo prismático de color blanco, translucido y brillo vitreo. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,923,Cuarzo,,"Drusa de cristales prismáticos de color blanco, translucido y brillo vitreo. Recubiertos por arcillas color pardo. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,924,Amatista y cuarzo ,,"Drusa de cristales color morado, translucido y brillo vitreo. Con incrustaciones de cristales prismáticos de color blanco, translucido y brillo vitreo de calcita.",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,925,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales prismáticos de color amarillo, translucido y brillo graso a adamantino. Con agregado de cristales botroidales de color verde, translucido y brillo graso. Sobre una matriz de limonitas. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,926,Wulfenita,"Mina La Ojuela, Mapimi, Durango, México ","Cristales prismáticos de color amarillo, translucido y brillo adamantino. Sobre cristales de goethita color amarillo, opaco y brillo mate. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,927,"Fluorita, calcita, galena y pirita ",,"Cristales prismáticos de color verdoso, transparente y brillo vitreo. Con epitaxis de cristales de calcita blanca, galena y pirita. ",11-95,50,,04/03/2025,,Morado y naranja ,,,,,,,,,,,,
,928,Apatito,"Cerro del Mercado, Durango, México ","Cristales prismáticos cortos, color verde claro, translucido y brillo vitreo. Incrustados en cuarzo color rojizo, con granos de hematita. ",11-95,50,,04/03/2025,,Rosa ,,,,,,,,,,,,
,929,Cuarzo ahumado y ortoclasa ,"La Mancuerna, Tatati, Veracruz, México ","Cristales prismáticos de color gris, translucido y brillo vitreo. Sobre cristales prismáticos de ortoclasa, color crema, translucido y brillo nacarado. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,930,Malaquita y cuarzo ,,"Cristales anhedrales de color blanco, translucido y brillo vitreo. Con incrustaciones de malaquita color verde, translucido y brillo mate. Sobre una matriz de riolita pulida. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,931,Malaquita pseudo azurita ,"Mina Milpillas, Cuitaca, Sonora, México. ","Cristales prismáticos en forma de azurita, de color verde, translucido y brillo sedoso. Con incrustaciones de caolinita. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,932,Calcita y pirita ,,"Cristales prismáticos de color blanco, translucido y brillo vitreo. Con cristales botroidales, color amarillo grisáceo con iridiscencia, opaco y brillo metálico. ",11-95,50,,04/03/2025,,Naranja ,,,,,,,,,,,,
,933,Danburita y calcita ,"Mina La Aurora, Charcas, México ","Cristal prismático de color rosado, translucido y brillo vitreo. Con incrustaciones de calcita color blanco, translucido y brillo vitreo. ",11-95,50,,04/03/2025,,Naranja ,,,,,,,,,,,,
,934,Fluorita ,,"Cristales color lila, transparente y brillo vitreo. Con agregado de cristales botroidales de color blanco verdoso, y capas de siderita. ",11-95,50,,04/03/2025,,Morado ,,,,,,,,,,,,
,935,Cuarzo ahumado y ortoclasa ,"La Mancuerna, Tatati, Veracruz, México ","Cristales prismáticos de cuarzo color gris, transparente y brillo vitreo. Con agregado de cristales de ortoclasa, color crema, translucida y brillo nacarado. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,936,Adularia y ortoclasa ,"La Mancuerna, Tatati, Veracruz, México ","Cristales prismáticos radiados, color amarillento, translucido y brillo vitreo. Estos están incrustados en cristales de ortoclasa color crema, translucido y brillo nacarado. Además presentan un recubrimiento e incrustaciones de pirolusita. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,937,Creedita ,"Mina Navidad, El Rodeo, Durango, México ","Cristales prismáticos radiados, color rojizo, translucido y brillo vitreo. Con incrustaciones de pirolusita y óxidos de hierro. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,938,Amatista,"Tatati, Veracruz, México ","Cristales prismáticos, maclados, de color lila, transparente y brillo vitreo. En matriz microcristalina de color blanco, Sobre una roca basáltica alterada. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,939,Mimetita ,"Mina La Ojuela, Mapimi, Durango, México ","Cristales prismáticos de color amarillo verdoso, translucido y brillo adamantino. Sobre una matriz de hematitas, ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,940,Cuarzo y epidota ,"Tatati, Veracruz, México ","Drusa de cristales prismáticos, maclados, de color blanco, transparente y brillo vitreo. Con epitaxis de cristales de color verde claro, translucido y brillo vitreo. Además con partes con poca goethita. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,941,Amatista y cuarzo ,"Tatati, Veracruz, México ","Drusa de cristales prismáticos, maclados, de color morado intenso, transparente y brillo vitreo. Sobre una matriz microcristalina. Con agregado de calcita color gris, translúcida y brillo vitreo.  ",11-95,50,,04/03/2025,,Naranja ,,,,,,,,,,,,
,942,Selenita y pirolusita ,,"Cristal anhedral de color blanco, transparente y brillo vitreo. Con incrustaciones de pirolusita color negro, opaco y brillo semimetálico. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,943,Adularia y ortoclasa ,"La Mancuerna, Tatati, Veracruz, México ","Cristales prismáticos, radiados, color amarillento, translucido y brillo vitreo. Sobre cristales prismáticos de ortoclasa color blanco, translúcido y brillo nacarado; además de microclina rosada. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,944,Acantita ,"Mina Proaño, Fresnillo, Zacatecas, México ","Hilos de color gris oscuro, opaco y brillo mate. Sobre una matriz de hematitas y limonitas. ",11-95,50,,04/03/2025,,,,,,,,,,,,,,
,945,Cuproadamita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales prismáticos de color verde azulado, translucido y brillo vitreo. En una matriz de limonitas. ",11-95,51,,05/03/2025,,Verde,,,,,,,,,,,,
,946,Cuerno de selenita ,"Santa Eulalia, Chihuahua, México ","Estalactita cristalina de selenita, color blanco, translucido y brillo vitreo. Con recubrimiento de arcillas color gris. ",11-95,51,,05/03/2025,,Blanca,,,,,,,,,,,,
,947,Adamita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales botroidales de color amarillo verdoso, translucido y brillo vitreo. En una matriz de limonitas. ",11-95,51,,05/03/2025,,Verde,,,,,,,,,,,,
,948,Mimetita y wulfenita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales prismáticos de wulfenita color amarillo, translucido y brillo graso. Sobre cristales botroidales de mimetita color verde, translucida y brillo graso. En una matriz de limonitas. ",11-95,51,,05/03/2025,,Amarillo ,,,,,,,,,,,,
,949,wulfenita y mimetita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales prismáticos de color amarillo anaranjado, translucido y brillo graso. Sobre cristales botroidales de mimetita color verde, translucida y brillo graso. Sobre un cristal terroso de goethita color pardo, opaco y brillo mate. En una matriz de limonitas. ",11-95,51,,05/03/2025,,,,,,,,,,,,,,
,950,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales prismáticos de color amarillo, translucid y brillo adamantino. Sobre cristales de mimetita color verde, translucido y brillo graso. En cristales de goethita terrosa y una matriz de limonitas. ",11-95,51,,05/03/2025,,,,,,,,,,,,,,
,951,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales prismáticos de color amarillo, translucid y brillo adamantino. Sobre cristales de mimetita color verde, translucido y brillo graso. En cristales de goethita terrosa y una matriz de limonitas. ",11-95,51,,05/03/2025,,,,,,,,,,,,,,
,952,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales prismáticos de color amarillo, translucid y brillo adamantino. Sobre cristales de mimetita color verde, translucido y brillo graso. En cristales de goethita terrosa y una matriz de limonitas. ",11-95,51,,05/03/2025,,,,,,,,,,,,,,
,953,Adamita ,"Mina La Ojuela, Mapimi, durango, México ","Geoda de cristales color amarillo verdoso, translucido y brillo vitreo. Con incrustaciones de óxidos. En una matriz de limonitas. ",11-95,51,,05/03/2025,,Verde,,,,,,,,,,,,
,954,Cuproadamita ,"Mina La Ojuela, Mapimi, durango, México ","Drusa de cristales prismáticos de color verde azulado, translucido y brillo vitreo. Recubiertos por óxidos en una matriz de limonitas. ",11-95,51,,05/03/2025,,Verde,,,,,,,,,,,,
,955,Adamita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales prismáticos de color amarillo, translucido y brillo vitreo. Sobre hematitas de color gris rojizo, opaco y brillo mate. En una matriz de limonitas. ",11-95,51,,05/03/2025,,Verde,,,,,,,,,,,,
,956,Adamita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales radiadles de color amarillo verdoso, translucido y brillo vitreo. En una matriz de limonitas. ",11-95,51,,05/03/2025,,Verde,,,,,,,,,,,,
,957,Adamita ,"Mina La Ojuela, Mapimi, durango, México ","Cristal reniforme de color azulado, translucido y brillo vitreo. Con incrustaciones amarillas. Sobre una matriz de limonitas. ",11-95,51,,05/03/2025,,Verde,,,,,,,,,,,,
,958,Adamita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales prismáticos, radiados, color amarillo, translucido y brillo vitreo. Con agregado de pirolusita y hematita; en una matriz de limonitas. ",11-95,51,,05/03/2025,,Verde,,,,,,,,,,,,
,959,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales prismáticos cortos, color amarillo paja, translucido y brillo graso. Sobre un cristal terroso de goethita. En una matriz de limonitas ",11-95,51,,05/03/2025,,,,,,,,,,,,,,
,960,Cuproadamita ,"Mina La Ojuela, Mapimi, durango, México ","Drusa de cristales de color verde azulado, translucido y brillo vitreo. En una matriz de limonitas. ",11-95,51,,05/03/2025,,Verde,,,,,,,,,,,,
,961,Adamita ,"Mina La Ojuela, Mapimi, durango, México ","cristales radiados, de color amarillo oscuro, translucido y brillo vitreo. En una matriz de goethitas con incrustaciones de pirolusita. ",11-95,51,,05/03/2025,,Verde,,,,,,,,,,,,
,962,Adamita ,"Mina La Ojuela, Mapimi, durango, México ","Drusa de cristales color verde, translucido y brillo vitreo. En una matriz de limonita. ",11-95,51,,05/03/2025,,Verde,,,,,,,,,,,,
,963,Wulfenita,"Mina La Ojuela, Mapimi, durango, México ","Drusa de cristales prismáticos de color amarillo, translúcido y brillo graso. En una matriz de limonitas. ",11-95,51,,05/03/2025,,,,,,,,,,,,,,
,964,Adamita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales radiados, color amarillo verdoso, translucido y brillo vitreo. Sobre un cristal de goethitas. En una matriz de limonitas. ",11-95,51,,05/03/2025,,Verde,,,,,,,,,,,,
,965,Adamita ,"Mina La Ojuela, Mapimi, durango, México ","Drusa de cristales color verdoso, translucido y brillo vítreo. En una matriz de limonitas. ",11-95,51,,05/03/2025,,Verde,,,,,,,,,,,,
,966,Wulfenita y calcita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales prismáticos color amarillo, translucido y brillo adamantino a graso. Con agregado de cristales de calcita blanca. Sobre una matriz de limonitas. ",11-95,51,,05/03/2025,,,,,,,,,,,,,,
,967,Adamita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales radiados, color amarillo verdoso, translucido y brillo vitreo. En una matriz de limonitas. ",11-95,51,,05/03/2025,,Verde,,,,,,,,,,,,
,968,Wulfenita y mimetita ,"Mina La Ojuela, Mapimi, durango, México ","Cristales prismáticos de color amarillo ocre, translucido y brillo adamantino. Sobre cristales de mimetita color verde, translucido y brillo graso. En una matriz de limonitas. ",11-95,51,,05/03/2025,,,,,,,,,,,,,,
